Applicant_ID,Total_Experience,Total_Experience_in_field_applied,Department,Role,Industry,Organization,Designation,Education,Graduation_Specialization,University_Grad,Passing_Year_Of_Graduation,PG_Specialization,University_PG,Passing_Year_Of_PG,Curent_Location,Preferred_location,Current_CTC,Inhand_Offer,Last_Appraisal_Rating,No_Of_Companies_worked,Number_of_Publications,Certifications,International_degree_any,Expected_CTC
35279,1,0,Education,Project Manager,Automobile,M,HR,Doctorate,Zoology,Lucknow,2012.0,Zoology,Lucknow,2014.0,Guwahati,Kanpur,736300,N,D,3,8,0,0,846745
53617,13,7,Sales,Others,IT,L,Consultant,Grad,Engineering,Bhubaneswar,1999.0,Engineering,Bhubaneswar,2001.0,Guwahati,Ahmedabad,1895457,N,A,5,8,0,0,2369321
15906,21,10,Marketing,Team Lead,IT,A,Product Manager,Doctorate,Botony,Guwahati,1991.0,Botony,Guwahati,1993.0,Pune,Mangalore,2714561,N,D,4,7,0,0,3371484
14033,22,19,Sales,Scientist,Analytics,P,Director,PG,Engineering,Delhi,1991.0,Engineering,Delhi,1993.0,Jaipur,Nagpur,2317287,Y,C,2,4,1,0,2814113
15431,13,9,Sales,Team Lead,Telecom,I,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Bhubaneswar,1442357,N,D,6,7,1,0,1658710
43287,6,1,Others,Scientist,Insurance,A,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Pune,959816,Y,C,4,5,3,1,1147939
54561,11,7,Education,Senior Researcher,Analytics,A,HR,PG,Psychology,Mumbai,2002.0,Psychology,Mumbai,2004.0,Bangalore,Kanpur,1269602,N,D,4,8,1,0,1518443
52427,20,0,Engineering,Team Lead,Retail,J,HR,Doctorate,Mathematics,Mangalore,2000.0,Mathematics,Mangalore,2017.0,Ahmedabad,Chennai,3703586,Y,A,5,1,0,0,5185020
46266,6,4,Sales,Analyst,BFSI,H,Product Manager,PG,Economics,Mumbai,2007.0,Economics,Mumbai,2009.0,Bangalore,Chennai,1595595,N,D,5,7,1,0,1908331
46902,2,1,Analytics/BI,Business Analyst,Insurance,G,Marketing Manager,Grad,Sociology,Bhubaneswar,2011.0,Sociology,Bhubaneswar,2013.0,Bangalore,Mangalore,524508,Y,B,3,5,0,0,671370
54681,24,24,Engineering,Analyst,Training,C,Manager,Doctorate,Psychology,Bhubaneswar,1996.0,Psychology,Bhubaneswar,2009.0,Pune,Mumbai,3192481,N,A,3,1,0,0,4309849
40587,16,3,Top Management,Others,Automobile,B,Others,Grad,Sociology,Mangalore,2004.0,Sociology,Mangalore,2022.0,Lucknow,Kolkata,2500292,N,Key_Performer,3,2,0,0,3125365
32696,19,15,IT-Software,Head,Analytics,I,Marketing Manager,Doctorate,Economics,Pune,1995.0,Economics,Pune,1997.0,Kolkata,Nagpur,3674988,N,A,6,4,0,0,4961233
22000,18,17,Others,Others,Aviation,G,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Surat,1606185,N,C,2,2,3,0,1847112
51919,5,1,Engineering,Others,Aviation,A,Sr.Manager,Grad,Economics,Bhubaneswar,2008.0,Economics,Bhubaneswar,2010.0,Bhubaneswar,Bhubaneswar,527547,Y,Key_Performer,4,8,0,0,702270
53916,22,18,Marketing,Sales Execituve,IT,G,Research Analyst,Doctorate,Zoology,Surat,1998.0,Zoology,Surat,2009.0,Bangalore,Mangalore,2628076,N,D,5,2,0,0,3264070
58542,2,2,Others,Scientist,BFSI,E,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Nagpur,477008,N,B,1,3,3,0,596260
36697,22,16,Marketing,Bio statistician,Analytics,J,Product Manager,Grad,Botony,Mumbai,1991.0,Botony,Mumbai,1993.0,Nagpur,Nagpur,2390331,N,D,3,5,0,0,2748880
52157,21,9,IT-Software,Head,Retail,G,Data Analyst,Doctorate,Chemistry,Mangalore,1992.0,Chemistry,Mangalore,1994.0,Mumbai,Lucknow,2965343,N,B,3,8,0,1,4003213
38560,12,11,Banking,Analyst,Insurance,O,Network Engineer,PG,Chemistry,Mumbai,2008.0,Chemistry,Mumbai,2008.0,Nagpur,Chennai,1597013,N,B,6,0,0,0,2076116
31030,15,10,Healthcare,Team Lead,Automobile,C,Research Scientist,PG,Sociology,Surat,1999.0,Sociology,Surat,2001.0,Delhi,Bangalore,2386020,N,C,2,3,1,0,2853679
34414,9,2,Education,Project Manager,Retail,J,HR,Doctorate,Botony,Mumbai,2003.0,Botony,Mumbai,2005.0,Kolkata,Surat,2063634,N,D,5,6,0,0,2563033
53685,15,8,Marketing,Financial Analyst,Insurance,A,Marketing Manager,PG,Chemistry,Jaipur,1996.0,Chemistry,Jaipur,1998.0,Mumbai,Bhubaneswar,2210443,Y,D,4,6,0,0,2684361
39069,18,18,Education,Consultant,IT,A,Research Scientist,PG,Zoology,Delhi,1995.0,Zoology,Delhi,1997.0,Delhi,Guwahati,1543340,N,C,6,7,0,0,1845834
23188,11,6,Others,CEO,Automobile,D,Product Manager,PG,Others,Ahmedabad,2003.0,Mathematics,Ahmedabad,2005.0,Kolkata,Bangalore,2132923,Y,D,6,3,1,1,2590221
23692,15,11,Sales,Bio statistician,Analytics,O,Data Analyst,PG,Psychology,Mangalore,1998.0,Psychology,Mangalore,2000.0,Guwahati,Kanpur,1525149,N,D,3,4,0,0,1824078
22931,11,4,IT-Software,Sales Execituve,BFSI,F,Others,PG,Others,Delhi,2003.0,Chemistry,Delhi,2005.0,Ahmedabad,Bangalore,2197390,Y,Key_Performer,6,5,1,0,2900554
22530,18,2,Others,Others,Retail,H,Research Scientist,Grad,Sociology,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Pune,2589744,N,Key_Performer,6,0,0,0,3237180
34888,12,11,Marketing,Consultant,Telecom,J,Research Scientist,Doctorate,Psychology,Bhubaneswar,2008.0,Psychology,Bhubaneswar,2010.0,Bhubaneswar,Jaipur,1599804,N,Key_Performer,5,2,0,0,2159735
32006,1,0,Sales,Others,Insurance,K,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Guwahati,477818,N,B,2,6,2,0,597272
16879,21,7,Healthcare,CEO,Automobile,H,Others,PG,Botony,Ahmedabad,1999.0,Botony,Ahmedabad,2016.0,Guwahati,Mangalore,3039475,N,C,5,0,0,0,3635212
52971,4,4,Marketing,Associate,BFSI,H,Medical Officer,Doctorate,Arts,Nagpur,2016.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Nagpur,976415,N,Key_Performer,2,1,0,0,1370886
37303,11,1,Accounts,Others,Analytics,G,Director,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Jaipur,1287337,Y,C,6,8,0,0,1539655
23572,11,8,Marketing,Senior Researcher,Retail,N,Research Analyst,Doctorate,Zoology,Kolkata,2009.0,Zoology,Kolkata,2014.0,Surat,Bhubaneswar,2177586,N,C,2,0,0,0,2704561
15047,12,8,Education,Project Manager,Telecom,D,Network Engineer,PG,Economics,Bhubaneswar,2001.0,Economics,Bhubaneswar,2003.0,Kolkata,Pune,1838575,Y,Key_Performer,2,8,0,0,2426919
32499,11,5,Marketing,Head,IT,I,Data Analyst,Grad,Botony,Mangalore,2009.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Kanpur,1826793,N,Key_Performer,3,1,0,0,2283491
36900,5,5,Banking,Sales Manager,Automobile,K,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Surat,420305,N,C,2,6,1,0,483350
54432,9,2,Education,Others,IT,I,Sr.Manager,Doctorate,Arts,Jaipur,2011.0,Arts,Jaipur,2018.0,Ahmedabad,Ahmedabad,2148585,N,D,4,0,0,0,2668542
51907,19,12,Analytics/BI,Bio statistician,FMCG,O,Others,Grad,Chemistry,Nagpur,1992.0,Chemistry,Nagpur,1994.0,Ahmedabad,Chennai,2349698,Y,A,4,5,0,0,3007613
33199,18,8,IT-Software,CEO,Others,C,Marketing Manager,Grad,Others,Mangalore,1996.0,Sociology,Mangalore,1998.0,Chennai,Mumbai,2548512,Y,D,3,4,0,1,3001127
29227,16,5,Marketing,Project Manager,Others,C,HR,PG,Zoology,Kolkata,1996.0,Zoology,Kolkata,1998.0,Ahmedabad,Mumbai,3159764,N,A,2,6,1,0,4107693
44510,3,1,IT-Software,Financial Analyst,Training,P,HR,Grad,Statistics,Bangalore,2009.0,Statistics,Bangalore,2011.0,Kolkata,Mumbai,600119,Y,B,3,4,0,0,768152
10936,12,1,Analytics/BI,Business Analyst,Automobile,M,Manager,Doctorate,Chemistry,Kolkata,2001.0,Others,Kolkata,2003.0,Mangalore,Ahmedabad,1970307,Y,Key_Performer,2,4,0,0,2758429
54418,4,0,Sales,Analyst,Retail,P,Marketing Manager,PG,Others,Pune,2007.0,Psychology,Pune,2009.0,Delhi,Bhubaneswar,1276082,N,A,6,7,1,0,1725262
30167,14,3,Banking,Head,Retail,A,Research Analyst,PG,Statistics,Bhubaneswar,2006.0,Statistics,Bhubaneswar,2013.0,Jaipur,Chennai,2408148,N,A,4,0,1,1,3130592
12972,14,2,Accounts,CEO,Aviation,I,Web Designer,PG,Chemistry,Guwahati,1997.0,Chemistry,Guwahati,1999.0,Pune,Surat,1541544,N,B,5,3,0,1,2004007
44549,20,12,Sales,Senior Researcher,BFSI,J,Product Manager,Doctorate,Zoology,Jaipur,1993.0,Zoology,Jaipur,1995.0,Surat,Guwahati,2732077,N,D,2,4,0,0,3393239
43110,0,0,Marketing,Others,Training,M,HR,Doctorate,Arts,Surat,2013.0,Arts,Surat,2015.0,Jaipur,Bhubaneswar,0,N,B,0,6,0,0,825108
57144,22,13,Marketing,Scientist,Analytics,D,Web Designer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Delhi,1421794,Y,A,6,3,1,1,1848332
52718,24,1,Marketing,Senior Researcher,Automobile,F,HR,Grad,Sociology,Kolkata,1988.0,Sociology,Kolkata,1990.0,Nagpur,Lucknow,2484416,N,C,4,6,0,0,2857078
23280,23,8,Marketing,Head,Training,I,Others,Grad,Sociology,Bangalore,1997.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Nagpur,2524462,N,B,4,1,0,0,3155577
43446,20,7,Engineering,Analyst,FMCG,I,HR,Doctorate,Engineering,Delhi,1992.0,Engineering,Delhi,1994.0,Jaipur,Kolkata,2708823,Y,D,6,5,0,0,3488964
17166,10,3,Engineering,Business Analyst,Insurance,L,Assistant Manager,Doctorate,Economics,Pune,2010.0,Economics,Pune,2013.0,Kanpur,Bhubaneswar,1730191,N,C,4,2,0,0,2148897
53440,5,4,Accounts,Associate,FMCG,K,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Mangalore,658826,Y,Key_Performer,1,1,1,0,890732
44506,7,2,Banking,Sales Execituve,IT,O,Research Analyst,Grad,Statistics,Surat,2005.0,Statistics,Surat,2007.0,Ahmedabad,Pune,1351897,Y,D,6,4,2,0,1591993
17759,3,1,Sales,Sales Execituve,IT,F,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Nagpur,569210,N,D,1,5,4,0,654591
18725,6,6,Others,Business Analyst,Insurance,B,Consultant,Grad,Mathematics,Mangalore,2006.0,Mathematics,Mangalore,2008.0,Mangalore,Jaipur,1518141,Y,D,6,8,0,0,1787762
24577,0,0,Marketing,Others,Training,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Bhubaneswar,0,N,B,0,4,3,0,383262
45576,5,5,Others,Associate,Telecom,H,Network Engineer,Grad,Statistics,Lucknow,2008.0,Others,Lucknow,2010.0,Bhubaneswar,Bangalore,532426,Y,D,2,4,0,0,626984
18376,2,2,Engineering,Others,Training,L,Medical Officer,Doctorate,Botony,Mangalore,2012.0,Botony,Mangalore,2014.0,Pune,Guwahati,772580,Y,B,1,7,0,0,1004354
35638,4,0,Healthcare,Financial Analyst,Aviation,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Bangalore,542141,N,A,4,4,1,0,704783
49939,15,12,HR,Senior Researcher,Training,F,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Kanpur,2237720,N,C,6,0,2,0,2573378
51241,11,10,Engineering,Consultant,Aviation,K,HR,Doctorate,Engineering,Bangalore,2002.0,Engineering,Bangalore,2004.0,Surat,Ahmedabad,1886186,N,C,3,7,0,0,2342643
52455,15,13,Banking,Business Analyst,IT,F,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Chennai,2004007,N,C,2,4,1,0,2304608
39497,11,6,Analytics/BI,Consultant,Others,C,Sr.Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Surat,1271622,Y,Key_Performer,6,8,1,0,1653108
29898,2,1,Healthcare,Bio statistician,IT,P,Director,PG,Statistics,Lucknow,2018.0,Statistics,Lucknow,2010.0,Ahmedabad,Pune,518254,N,A,2,1,1,0,663365
38018,4,1,IT-Software,Team Lead,Retail,K,Manager,Doctorate,Engineering,Delhi,2010.0,Engineering,Delhi,2012.0,Bangalore,Bhubaneswar,1148959,Y,D,6,6,0,0,1479859
21548,9,6,Marketing,Financial Analyst,FMCG,L,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Bhubaneswar,1346979,N,C,3,6,2,0,1549025
28243,1,1,Healthcare,Business Analyst,FMCG,N,HR,PG,Botony,Mumbai,2010.0,Botony,Mumbai,2012.0,Jaipur,Bhubaneswar,462671,N,D,2,6,1,0,553354
27450,5,2,HR,Project Manager,Automobile,J,Network Engineer,Grad,Mathematics,Nagpur,2006.0,Mathematics,Nagpur,2008.0,Pune,Surat,658575,N,A,5,5,4,0,856147
37368,4,3,Healthcare,Bio statistician,Aviation,N,Medical Officer,PG,Arts,Nagpur,2009.0,Arts,Nagpur,2011.0,Bangalore,Delhi,904665,N,C,1,8,0,0,1081979
41718,9,1,IT-Software,Scientist,Analytics,L,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Kolkata,962401,N,C,3,2,0,0,1106761
48670,15,10,Marketing,Financial Analyst,Training,D,Product Manager,Grad,Statistics,Jaipur,1998.0,Statistics,Jaipur,2000.0,Nagpur,Mumbai,2016570,Y,Key_Performer,4,5,0,0,2581209
53854,23,11,Marketing,CEO,Automobile,M,Marketing Manager,Grad,Psychology,Delhi,1997.0,Psychology,Delhi,2019.0,Bangalore,Ahmedabad,2422371,N,A,3,1,0,1,3027963
39636,4,4,IT-Software,Scientist,Telecom,D,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Chennai,400768,Y,Key_Performer,3,8,3,1,541838
24228,13,10,Marketing,Sales Manager,FMCG,L,Consultant,Grad,Chemistry,Bhubaneswar,2007.0,Chemistry,Bhubaneswar,2015.0,Mumbai,Guwahati,1881469,N,D,4,0,0,0,2163689
39634,2,0,Healthcare,Associate,Insurance,I,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Pune,401136,N,A,2,4,1,0,501420
48044,1,1,Education,Project Manager,Aviation,J,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Mumbai,426102,N,D,2,8,0,0,490017
17079,17,0,Education,Business Analyst,Retail,E,Web Designer,Doctorate,Chemistry,Jaipur,1994.0,Chemistry,Jaipur,1996.0,Lucknow,Bhubaneswar,3732791,Y,D,6,3,0,0,4807834
38290,15,13,Others,Sales Manager,BFSI,B,Web Designer,Doctorate,Statistics,Ahmedabad,1997.0,Others,Ahmedabad,1999.0,Mumbai,Bangalore,1591163,Y,D,6,6,0,0,2049417
52589,2,1,Analytics/BI,Bio statistician,IT,J,Network Engineer,Grad,Statistics,Kolkata,2010.0,Statistics,Kolkata,2012.0,Mangalore,Guwahati,517327,N,C,1,4,1,0,594926
26262,7,3,Analytics/BI,Data scientist,IT,B,Software Developer,Grad,Chemistry,Kolkata,2013.0,Chemistry,Kolkata,2012.0,Kanpur,Chennai,1208540,N,B,4,1,4,0,1510675
14212,19,3,Others,Project Manager,BFSI,F,Web Designer,Doctorate,Statistics,Bangalore,1994.0,Statistics,Bangalore,1996.0,Chennai,Ahmedabad,3411162,Y,Key_Performer,5,5,0,0,4775626
19511,18,13,Marketing,Others,Training,K,HR,Grad,Sociology,Pune,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Nagpur,2420689,N,D,2,0,0,0,2783792
45389,21,21,Marketing,CEO,Training,O,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Guwahati,2352673,N,B,2,7,2,0,2940841
13242,21,11,Marketing,Analyst,Others,L,Research Analyst,PG,Sociology,Surat,1999.0,Sociology,Surat,2021.0,Pune,Delhi,3279489,N,Key_Performer,5,0,1,0,4263335
34961,15,4,Marketing,Head,Telecom,N,Product Manager,Doctorate,Psychology,Lucknow,1999.0,Psychology,Lucknow,2001.0,Ahmedabad,Ahmedabad,1595606,Y,Key_Performer,3,3,0,1,2233848
39210,7,7,Banking,Analyst,Retail,D,HR,PG,Arts,Guwahati,2013.0,Arts,Guwahati,2021.0,Nagpur,Bangalore,1615755,N,D,1,1,1,0,1932442
58400,24,21,Banking,Business Analyst,IT,H,Network Engineer,Doctorate,Chemistry,Lucknow,1987.0,Chemistry,Lucknow,1989.0,Ahmedabad,Chennai,2465416,Y,C,3,7,0,0,3175455
44039,2,1,Engineering,Analyst,IT,J,Research Analyst,PG,Statistics,Nagpur,2009.0,Statistics,Nagpur,2011.0,Jaipur,Guwahati,534272,N,D,1,6,1,0,629158
42974,19,6,Healthcare,Senior Researcher,FMCG,A,Research Analyst,Doctorate,Arts,Jaipur,1992.0,Arts,Jaipur,1994.0,Delhi,Guwahati,3156229,N,A,6,8,0,0,4260909
22209,13,0,Banking,Others,IT,A,HR,Grad,Arts,Mangalore,1999.0,Arts,Mangalore,2001.0,Jaipur,Ahmedabad,1841724,N,B,6,6,0,0,2302155
20110,14,6,Healthcare,Project Manager,Analytics,J,HR,Doctorate,Zoology,Guwahati,1997.0,Zoology,Guwahati,1999.0,Delhi,Surat,2227699,N,B,3,6,0,0,3007393
16361,8,4,Analytics/BI,Business Analyst,Automobile,L,Sr.Manager,PG,Zoology,Ahmedabad,2006.0,Zoology,Ahmedabad,2008.0,Ahmedabad,Delhi,1076731,Y,Key_Performer,6,3,1,0,1478136
11383,3,0,Analytics/BI,Consultant,Others,M,Marketing Manager,PG,Sociology,Mumbai,2017.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Kolkata,631464,N,B,3,1,0,0,820903
59830,21,3,Banking,Others,BFSI,C,CA,PG,Engineering,Lucknow,1999.0,Engineering,Lucknow,2015.0,Nagpur,Mumbai,3146929,N,B,2,0,0,0,4091007
15812,18,11,Banking,Team Lead,FMCG,B,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Delhi,2096170,Y,Key_Performer,5,5,1,0,2725021
50628,2,2,Marketing,Financial Analyst,Insurance,G,Others,PG,Psychology,Guwahati,2011.0,Psychology,Guwahati,2013.0,Bangalore,Nagpur,712843,N,C,3,3,0,0,852560
20705,3,2,Marketing,Team Lead,Telecom,G,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Mumbai,435789,N,D,1,6,5,0,501157
25515,20,3,Top Management,Consultant,IT,H,Consultant,Grad,Economics,Surat,1991.0,Economics,Surat,1993.0,Lucknow,Kanpur,2565433,Y,Key_Performer,5,8,0,0,3283754
25846,18,13,Education,Team Lead,FMCG,E,Data Analyst,PG,Zoology,Lucknow,1996.0,Zoology,Lucknow,1998.0,Guwahati,Kolkata,1997650,N,A,3,5,0,0,2596945
20430,15,12,Analytics/BI,Team Lead,Training,O,Web Designer,Grad,Others,Bhubaneswar,1999.0,Sociology,Bhubaneswar,2001.0,Kanpur,Surat,2169429,N,B,5,4,4,0,2711786
28375,19,8,Engineering,CEO,Telecom,I,Consultant,Doctorate,Others,Mumbai,2001.0,Psychology,Mumbai,2019.0,Lucknow,Kolkata,3672484,Y,B,6,2,0,0,5141477
56174,12,6,HR,Senior Researcher,Aviation,I,Assistant Manager,Doctorate,Sociology,Lucknow,2000.0,Others,Lucknow,2002.0,Ahmedabad,Mumbai,2359963,N,A,5,3,0,0,3185950
19899,17,12,Others,Project Manager,Training,I,Assistant Manager,PG,Psychology,Surat,1997.0,Psychology,Surat,1999.0,Lucknow,Nagpur,3169943,N,C,4,6,1,0,3791251
17771,13,7,Banking,Consultant,Others,L,Research Analyst,Grad,Arts,Pune,2001.0,Arts,Pune,2003.0,Jaipur,Guwahati,1815940,N,D,4,8,0,0,2088331
52469,8,3,Analytics/BI,Scientist,IT,G,HR,Doctorate,Chemistry,Mumbai,2012.0,Chemistry,Mumbai,2020.0,Bangalore,Pune,1616922,N,A,6,0,0,0,2270158
48750,10,1,Sales,CEO,Aviation,M,HR,Grad,Botony,Pune,2010.0,Botony,Pune,2019.0,Bangalore,Nagpur,1819961,N,B,6,1,0,1,2274951
18907,9,1,Education,Financial Analyst,Training,H,CA,PG,Engineering,Guwahati,2011.0,Engineering,Guwahati,2009.0,Lucknow,Nagpur,1120784,N,B,1,2,1,0,1457019
59345,22,5,Marketing,Others,BFSI,K,Research Scientist,PG,Sociology,Bhubaneswar,1992.0,Sociology,Bhubaneswar,1994.0,Guwahati,Bhubaneswar,3354707,N,A,5,4,0,0,4361119
56975,4,0,Education,Others,Insurance,J,HR,Doctorate,Sociology,Delhi,2016.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Surat,1259475,N,C,3,1,0,0,1564267
40845,16,14,Marketing,Senior Researcher,Aviation,A,Sr.Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Pune,1490553,N,C,6,8,1,0,1714135
51954,9,0,Healthcare,Others,Insurance,E,Sr.Manager,PG,Sociology,Pune,2011.0,Mathematics,Bhubaneswar,2006.0,Pune,Bangalore,917856,N,Key_Performer,1,0,0,0,1193212
29475,6,0,Analytics/BI,Data scientist,FMCG,C,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Chennai,1048197,N,Key_Performer,2,1,2,0,1362656
32348,0,0,Marketing,Others,Training,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Delhi,0,N,B,0,1,3,0,358245
51811,7,4,Education,Project Manager,FMCG,E,Medical Officer,Doctorate,Chemistry,Nagpur,2004.0,Chemistry,Nagpur,2006.0,Delhi,Nagpur,1514059,N,D,2,6,0,0,1880461
31572,20,9,Top Management,CEO,Retail,D,Manager,PG,Sociology,Bhubaneswar,1992.0,Sociology,Bhubaneswar,1994.0,Surat,Ahmedabad,3252784,N,A,3,3,1,1,4228619
25011,24,19,Banking,CEO,Automobile,I,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Delhi,2586680,N,D,5,0,1,1,2974682
38604,5,5,Marketing,Financial Analyst,Telecom,J,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Mangalore,524241,Y,Key_Performer,3,4,2,0,708773
30438,24,16,HR,Financial Analyst,Telecom,N,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Chennai,2075888,Y,C,5,1,0,0,2482762
13113,10,7,Marketing,Business Analyst,FMCG,I,HR,Doctorate,Arts,Mumbai,2010.0,Arts,Mumbai,2015.0,Guwahati,Ahmedabad,1969969,N,B,5,0,0,0,2659458
34508,13,12,HR,Business Analyst,Others,O,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Delhi,1484156,N,B,5,4,0,0,1855195
14340,16,11,Accounts,Bio statistician,Training,D,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Mumbai,2714401,N,Key_Performer,3,1,0,0,3393001
54767,11,10,Banking,Others,Others,L,Manager,Grad,Sociology,Delhi,2001.0,Sociology,Delhi,2003.0,Pune,Surat,1923540,N,D,2,5,0,0,2212071
37699,12,0,Others,CEO,Insurance,O,Research Analyst,Doctorate,Economics,Kolkata,2001.0,Economics,Kolkata,2003.0,Lucknow,Pune,2244433,N,B,2,6,0,0,3029984
43835,13,10,Analytics/BI,Consultant,Others,L,HR,Grad,Sociology,Bhubaneswar,1998.0,Others,Bhubaneswar,2000.0,Pune,Mangalore,1837051,N,D,3,3,0,0,2112608
57922,23,19,Top Management,Scientist,Insurance,K,Network Engineer,Doctorate,Others,Bangalore,1990.0,Engineering,Bangalore,1992.0,Delhi,Guwahati,3965030,N,C,4,5,0,0,4924567
26350,11,0,Others,Sales Execituve,BFSI,L,Research Analyst,Grad,Arts,Guwahati,2003.0,Arts,Guwahati,2005.0,Kanpur,Kolkata,1868859,N,B,2,4,3,0,2336073
42618,7,1,HR,Sales Execituve,Others,K,HR,Doctorate,Arts,Pune,2004.0,Arts,Pune,2006.0,Delhi,Delhi,1429103,Y,Key_Performer,1,5,0,0,2080773
31304,15,5,Analytics/BI,Scientist,Automobile,G,Assistant Manager,Grad,Others,Pune,1999.0,Statistics,Pune,2001.0,Mumbai,Jaipur,1830756,Y,C,2,6,2,1,2155898
46398,13,0,Engineering,Project Manager,IT,G,HR,PG,Zoology,Pune,2007.0,Mathematics,Bhubaneswar,2006.0,Surat,Kanpur,2463955,N,A,2,1,1,0,3203141
33009,10,8,Banking,Head,Automobile,C,Others,Doctorate,Statistics,Mangalore,2003.0,Statistics,Mangalore,2005.0,Delhi,Lucknow,1962943,Y,Key_Performer,6,3,0,0,2748120
23300,12,8,Healthcare,Others,Analytics,O,Software Developer,PG,Chemistry,Jaipur,1999.0,Chemistry,Jaipur,2001.0,Pune,Chennai,2346203,Y,A,3,7,1,0,3096987
13064,13,2,HR,Business Analyst,Retail,E,Software Developer,Grad,Mathematics,Mumbai,2000.0,Mathematics,Mumbai,2002.0,Jaipur,Chennai,2025362,Y,A,2,7,4,0,2592463
23119,21,15,Healthcare,Consultant,FMCG,I,Marketing Manager,Doctorate,Botony,Bhubaneswar,1993.0,Botony,Bhubaneswar,1995.0,Lucknow,Pune,3152899,Y,Key_Performer,3,7,0,0,4414058
13202,16,7,Marketing,CEO,Retail,F,Research Analyst,PG,Economics,Kolkata,2004.0,Economics,Kolkata,2015.0,Kolkata,Mangalore,3359123,Y,B,5,1,1,1,4434042
58438,17,2,Education,Analyst,Aviation,B,Web Designer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Bhubaneswar,2549469,Y,Key_Performer,3,8,3,0,3314309
